Index,Sentence,Options,Label,Result
54,I was completely against nationalization. I resisted it wholeheartedly even though I became quite unpopular in the process.,"A. Sally was adamant and stubborn about her religious beliefs and went through with the ceremony with full conviction.
B. I would have preferred a house of my own rather than sharing, but beggars can't be choosers, I suppose.
C. Little by little, the stove’s radiating heat melted the chocolate bar on the counter nearby.
D. All that glitters is not gold.",A,"B. I would have preferred a house of my own rather than sharing, but beggars can't be choosers, I suppose.

Explanation:
The target sentence expresses the idea of resisting something despite facing opposition or criticism. The most analogous sentence would be option B, which also expresses a similar idea of accepting something unwanted due to circumstances. In this case, the speaker would have preferred a house of their own but is forced to accept sharing due to limited options, similar to how the speaker in the target sentence resisted nationalization despite facing opposition."
55,Larry was so attached to the idea of working for Frank that no other employer could convince him otherwise.,"A. A succession of waves battered the rock.
B. I am absolutely terrified of skydiving, but I think once in my life, I will give it a whirl.
C. Enjoy the honeymoon period of your marriage as much as you can before it passes.
D. In for a penny, in for a pound, we need to stay up all night and get the report done since we cannot turn it in half-finished.",D,"C. Enjoy the honeymoon period of your marriage as much as you can before it passes.

Explanation:
The target sentence describes Larry's strong attachment to the idea of working for Frank, which is comparable to the idea of enjoying the honeymoon period of a marriage before it ends. Both sentences convey the idea of cherishing a particular time or experience before it passes or changes. Therefore, option C is the most analogous sentence to the target sentence."
56,"The drawing shows me at one glance, what a book can only show me in many pages.","A. Hearing the startup give its business pitch was more informative than any of their marketing and advertising.
B. Resolving small issues in relationships immediately may prevent bigger troubles down the road.
C. Doing your work thoroughly and responsibly helps you avoid problems in the long run.
D. Larry was upset even months after breaking up with Samantha. So, Mary, his sister finally told him that there is no point in dwelling over it since Samantha has moved on.",A,"B

Explanation:
The target sentence highlights the efficiency of a visual representation (drawing) in conveying information compared to a text-based medium (book). Similarly, option B emphasizes the advantage of addressing small problems (resolving) immediately over allowing them to escalate into bigger troubles (down the road). Both sentences contrast the brevity and impact of a visual or immediate approach with the lengthier and less effective alternative of reading or dwelling on a issue. Therefore, option B is the most analogous sentence to the target sentence."
57,I can just watch the adaptation instead of reading the 5 massive books the adaptation was based on.,"A. My daughter creates problems for my mom in the afternoon if she has nothing else to do. After all, an idle brain is the devil’s workshop.
B. Hearing the startup give its business pitch was more informative than any of their marketing and advertising.
C. The life of a celebrity looks like they have it all, but in fact they have more problems than anyone can possibly imagine.
D. Frank has never tried to write a computer program before as he finds computers daunting. But last time we met, he said he will go for it.",B,C
58,A picture of diseased lungs on the back of cigarette packs is more effective than just the statutory warning message.,"A. Ron comes up with detailed and complex pranks because he is not given any responsibilities towards anything.
B. I can just watch the adaptation instead of reading the 5 massive books the adaptation was based on.
C. The painter did not have the yellow color with him so had to paint with red, making his painting famous for its unconventional choice.
D. Don't let his clothes fool you. He may dress himself in simple clothes without logos, but he is actually a millionaire.",B,C
59,Hearing the startup give its business pitch was more informative than any of their marketing and advertising.,"A. The lawyer left his profession to become an MBA graduate thinking it was better. Guess what? He is still struggling to find a job.
B. It is better to use a map with directions than reading the instructions on how to arrive at the event.
C. Sam decided not to engage with Peter in a friendly manner anymore after he made fun of her about her insecurities.
D. The group managed to finish the project just in time and submitted the report two minutes before the deadline.",B,"B. It is better to use a map with directions than reading the instructions on how to arrive at the event.

Explanation:
The target sentence expresses a comparison between two things, stating that one is more informative or effective than the other. Option B follows a similar structure, comparing using a map with reading instructions, and stating that one is better than the other. Therefore, option B is the most analogous sentence to the target sentence."
60,It is better to use a map with directions than reading the instructions on how to arrive at the event.,"A. Andy opened the window blinds to see the sun rising. The dark room was brighly lit in a few hours.
B. Mary prefered to learn from the diagrams of the processes than from the notes describing them as they gave her a better idea.
C. The presentation was such a mess! The presenters tried to convey a lot of information in such a short time that there was no clarity.
D. When he finally started earning after years of struggle, Alex spent all his money on drinks and parties as he wanted to enjoy his life now.",B,"The most analogous sentence to the target sentence is:

B. Mary prefered to learn from the diagrams of the processes than from the notes describing them as they gave her a better idea.

Explanation:
The target sentence highlights the preference for a visual aid (map with directions) over written instructions for arriving at an event. Similarly, option B states that Mary prefers to learn from diagrams rather than notes, indicating a preference for visual aids over written information. Both sentences emphasize the advantage of using a visual representation to understand or navigate something better."
61,Mary prefered to learn from the diagrams of the processes than from the notes describing them as they gave her a better idea.,"A. The drawing shows me at one glance, what a book can only show me in many pages.
B. Philly won the game but the opponent was just as good and also came close to victory.
C. Andy played hooky from work for a week saying he was sick, now he is on very thin ice according to his boss.
D. The life of a celebrity looks like they have it all, but in fact they have more problems than anyone can possibly imagine.",A,"A. The drawing shows me at one glance, what a book can only show me in many pages.

Explanation:
The target sentence expresses a preference for visual aids (diagrams) over written descriptions (notes) for understanding a concept. Similarly, option A expresses a preference for a drawing over a book for quickly grasping an idea. Both sentences highlight the advantage of visual representation in comprehension. Therefore, option A is the most analogous sentence to the target sentence."
62,"I would have preferred a house of my own rather than sharing, but beggars can't be choosers, I suppose.","A. I have decided to see the project through and I will do anything to get the work done.
B. While the president was immensely popular, he nevertheless had to step down at the conclusion of his term per the rules of the constitution.
C. The water is flowing from a large beaker to a smaller one through a narrow pipe.
D. After losing half of the soldiers, they had no other option but to use the tank to fight.",D,"C. The water is flowing from a large beaker to a smaller one through a narrow pipe.

Explanation:
The target sentence expresses a situation where the speaker has limited options and must accept a less desirable outcome. Similarly, option C describes a situation where the water has limited options for flowing and must flow through a narrow pipe. The other options do not convey a similar sense of limited options or constraints."
63,"That dress wasn't exactly what I would have picked for myself, but, hey, it was free, and I'm broke right now.","A. Jake might look confused all the time, but he's really extremely bright.
B. I would have preferred a house of my own rather than sharing, but beggars can't be choosers, I suppose.
C. The congressman became so involved in the wording of his bill that he did not realize that the bill could never pass.
D. Sarah wanted to book the honeymoon tickets before she had even been proposed to.",B,"B. I would have preferred a house of my own rather than sharing, but beggars can't be choosers, I suppose.

Explanation:
The target sentence expresses a contrast between what the speaker would have liked to have (a dress they chose themselves) and what they have to settle for (a free dress). The analogous sentence B does the same, expressing a contrast between what the speaker would have liked to have (a house of their own) and what they have to settle for (sharing). Both sentences use the phrase ""but beggars can't be choosers"" to acknowledge the limitation on their choices."
64,"I asked Joe to lend me his bicycle, and he sent me this old, rusty one which I had to use as I had no other option.","A. John is rich and everyone is envious of his wealth. But he is also lonely as he has no one to share his life with.
B. Don't trust everything on the social media. It appears that people are having the best time of their lives, but remember, it can be fake.
C. That dress wasn't exactly what I would have picked for myself, but, hey, it was free, and I'm broke right now.
D. For not submitting her homework on time, Amy falsely made up an excuse that her dog ate it but the professor decided to penalize her.",C,"C. That dress wasn't exactly what I would have picked for myself, but, hey, it was free, and I'm broke right now.

Explanation:
The target sentence expresses a situation where the speaker had no other option but to use something that they didn't particularly want or like. Similarly, option C states that the person had to accept the free dress even though it wasn't their preference, as they were broke. Both sentences convey the idea of settling for something less desirable due to circumstances."
65,I wanted to go out for dinner but I had no money and had to eat the left-over rice from last night.,"A. It is not acceptable to do a bad thing just because someone else has done it.
B. Ramos decided to finish writing the novel over the weekend, so he went to the cabin where no one could disturb him.
C. Mary wanted a big dog house for the dogs but Peter couldn't afford to build her one so she made one from the carboard boxes.
D. I am afraid of walking on the streets at night but I will eventually do it one day once I start living alone.",C,"C

Explanation:
The target sentence expresses a desire or want that cannot be fulfilled due to certain constraints or limitations. The most analogous sentence among the options is C, which also expresses a desire or want (Mary wanting a big dog house) that cannot be fulfilled due to financial constraints (Peter cannot afford to build her one). Instead, Mary finds an alternative solution (making one from cardboard boxes) to fulfill her desire."
66,Mary wanted a big dog house for the dogs but Peter couldn't afford to build her one so she made one from the carboard boxes.,"A. They think they’ve won the contract but we’ve still got a couple of ideas to win it back.
B. Everyone likes me because I'm so quiet and obedient. The same cannot be said for my wild cousin Nathan, who always lands himself in trouble.
C. With no homework to do, I spent the weekend coming up with ways to annoy my brother.
D. That dress wasn't exactly what I would have picked for myself, but, hey, it was free, and I'm broke right now.",D,C
67,"While a bed would be nice, I'm fine with sleeping on the sofa in the living room for now.","A. Although many people dislike the color combination of orange and green, I believe it to be one of the best.
B. In this part of town, there are always guys trying to deceitfully pass off cheap watches as authentic Rolexes.
C. There is no point in regretting your approach after you've had the interview. Move on to the next one.
D. I asked Joe to lend me his bicycle, and he sent me this old, rusty one which I had to use as I had no other option.",D,"D. I asked Joe to lend me his bicycle, and he sent me this old, rusty one which I had to use as I had no other option.

Explanation:
The target sentence expresses a situation where the speaker has to settle for a less desirable option due to a lack of better alternatives. Similarly, option D describes a situation where the speaker has to use an old, rusty bicycle because they have no other option. Both sentences convey the idea of making do with what's available, even if it's not the best option."
68,"By that time, my friend was broke, so he had to sell his house.","A. Mary wanted a big dog house for the dogs but Peter couldn't afford to build her one so she made one from the carboard boxes.
B. Lisa knew that Mark borrowed her book without asking, but she doesn't mention this to him.
C. You may not like your job, but don't quit merely on the hope of finding a better one.
D. She thinks he is the most attractive man in the world, even though others perceive him as ordinary.",A,"C

Explanation:
The target sentence expresses a situation where someone is unable to afford something they want or need, and has to find an alternative solution. Option C most closely matches this idea, as it advises against quitting a job without a backup plan, implying that one may not be able to afford to do so."
69,"After losing half of the soldiers, they had no other option but to use the tank to fight.","A. It was a fantastic vacation, but all good things come to an end.
B. I wish the TV show never ended. It was so good but unfortunately the writers thought to end it at a high point.
C. Claire always thought that Max was unkind and rude because of his edgy fashion sense. But once she learned how kind and sensitive he was, she was surprised.
D. I asked Joe to lend me his bicycle, and he sent me this old, rusty one which I had to use as I had no other option.",D,"D. I asked Joe to lend me his bicycle, and he sent me this old, rusty one which I had to use as I had no other option.

Explanation:
The target sentence describes a situation where the speaker has no other choice but to use a tank to fight, as they have lost half of their soldiers. Similarly, option D describes a situation where the speaker has no other option but to use an old, rusty bicycle, as it is the only one available. Both sentences convey a sense of limited options and a need to make do with what is available."
70,"As they say, every cloud has a silver lining. If we hadn't missed the plane, we would never have met you.","A. The painter did not have the yellow color with him so had to paint with red, making his painting famous for its unconventional choice.
B. We all begin our lives as a baby and slowly learn and grow.
C. I can see that you are beside yourself with joy at being selected for the job, congratulations.
D. He spoke about his guitar skills poorly, but when he played, his hard work showed through the music he produced.",A,C
71,"Had she brought the chicken for the birthday party as planned, we wouldn't have got the chance to taste the delicious pasta she made.","A. By that time, my friend was broke, so he had to sell his house.
B. Although Larry looked forward to meeting his favorite author at the event, he had yet to receive an invite.
C. Even though I lost everything in the fire, I ended up moving to Arkansas where I won the state lottery.
D. She thought her neighbor's home was more attractive than her own when she turned to look at it. But she had no idea that it was more difficult to keep up.",C,"C

Rationale:
The target sentence expresses a hypothetical situation and its consequences. The most analogous sentence among the options is C, which also expresses a hypothetical situation and its consequences.

In sentence C, the speaker lost everything in a fire but ended up moving to Arkansas where they won the state lottery. This is similar to the target sentence in that it presents an alternative scenario and its consequences.

Option A is not analogous as it does not express a hypothetical situation. Option B is also not analogous as it does not present a contrasting scenario and its consequences. Option D is not analogous as it does not express a hypothetical situation."
72,It is good that you didn't get to go to the party as I heard the neighbors called the police and everyone got in trouble.,"A. Rory could see the happiness on her mother's face when her brother called after ages.
B. The life of a celebrity looks like they have it all, but in fact they have more problems than anyone can possibly imagine.
C. The job was finally his after the last interview that went well.
D. As they say, every cloud has a silver lining. If we hadn't missed the plane, we would never have met you.",D,"D. As they say, every cloud has a silver lining. If we hadn't missed the plane, we would never have met you.

Explanation:
The target sentence expresses a positive aspect of a negative situation. The sentence states that not attending a party turned out to be a good thing because everyone got in trouble.

Option D conveys a similar meaning. It says that missing a plane, which is typically considered a negative event, led to a positive outcome - meeting someone. Both sentences express a positive perspective on a negative situation, making D the most analogous option."
73,But if you look at the bright side you got to learn so much from the experience.,"A. I think it’s better to compromise with your neighbour now instead of letting tensions simmer and allowing the problem to snowball.
B. Please don’t bother me today with any calls, I have bigger fish to fry.
C. Hearing the startup give its business pitch was more informative than any of their marketing and advertising.
D. Even though I lost everything in the fire, I ended up moving to Arkansas where I won the state lottery.",D,"C

Explanation:
The target sentence suggests that there is a positive aspect to a negative situation, and that one can learn from it. Option C is the most analogous, as it suggests that hearing the startup's pitch was more informative than their marketing and advertising, implying that there is a positive aspect to the situation."
74,"Even though I lost everything in the fire, I ended up moving to Arkansas where I won the state lottery.","A. By that time, my friend was broke, so he had to sell his house.
B. It is good that you didn't get to go to the party as I heard the neighbors called the police and everyone got in trouble.
C. Sally was adamant and stubborn about her religious beliefs and went through with the ceremony with full conviction.
D. Philly won the game but the opponent was just as good and also came close to victory.",B,"A. By that time, my friend was broke, so he had to sell his house.

Explanation:
The target sentence describes a situation where the speaker experienced a negative event (losing everything in a fire) but then had a positive outcome (winning the state lottery). The most analogous sentence would be one that also describes a negative event followed by a positive outcome. Option A describes a friend who experienced financial difficulties (negative event) but was able to sell their house (positive outcome), making it the most analogous sentence."
75,"The painter did not have the yellow color with him so had to paint with red, making his painting famous for its unconventional choice.","A. It would have been okay if you had discussed the problem right then and there. Now, it's too late and a lot of work is required to rectify this.
B. John is rich and everyone is envious of his wealth. But he is also lonely as he has no one to share his life with.
C. As they say, every cloud has a silver lining. If we hadn't missed the plane, we would never have met you.
D. The process of quiting smoking starts with a desire to quit smoking.",C,"C

Explanation:
The target sentence describes a situation where something did not go as planned, but it ultimately led to a positive outcome. Similarly, option C describes a situation where a negative event (missing a plane) led to a positive outcome (meeting someone). Therefore, option C is the most analogous sentence to the target sentence."
76,A journey of a thousand miles begins with a single step.,"A. Rory could see the happiness on her mother's face when her brother called after ages.
B. The chef picks out a dish from his list of simpler recipies for the less adventurous customer.
C. After years of working as a lawyer, Smith decided to quit and open a youtube channel for his singing videos.
D. As someone with social anxiety, joining the debate club many years ago led me to become a powerful and persuasive public speaker.",D,"C. After years of working as a lawyer, Smith decided to quit and open a youtube channel for his singing videos.

Explanation:
The target sentence ""A journey of a thousand miles begins with a single step"" implies that a long and challenging journey starts with a small, initial step.

Option C is the most analogous sentence to the target sentence. It states that Smith, who had been working as a lawyer for years, decided to take a step towards a new path by opening a youtube channel for his singing videos. This new path may seem unrelated to his previous career, but it is a first step towards a new journey.

Option A does not relate to the idea of a long journey beginning with a single step. It describes a moment where Rory's mother is happy because her son called after a long time.

Option B does not convey the idea of a journey beginning with a single step. It mentions a chef choosing a simpler recipe for a less adventurous customer, but it does not imply a long journey or a significant change.

Option D does not relate to the idea of a journey beginning with a single step. It states that someone with social anxiety joined a debate club many years ago, which led them to become a powerful and persuasive public speaker. While this person's journey may have begun with a single step (joining the debate club), the option does not explicitly convey that idea."
77,We all begin our lives as a baby and slowly learn and grow.,"A. Her atheltic career started with her first visit to the gym. She never looked back and now is a world class athelete.
B. Listen, losing weight is easier said than done, many people lack commitment.
C. People in the village say that the house is haunted by the ghost of the lady that lived here many years back. So, my father decides to wait to buy it so he can take more opinions from different people.
D. The father told the son that it was his way or the highway when the son came back home drunk.",A,A
78,"By writing simple code first, one can eventually master the art of coding complex algorithms.","A. Your 20s are the best time of your life, enjoy it while it lasts.
B. Many people fail to understand the beauty of mathematics. But to me, it is the most meaningful subject.
C. As someone with social anxiety, joining the debate club many years ago led me to become a powerful and persuasive public speaker.
D. I wish the TV show never ended. It was so good but unfortunately the writers thought to end it at a high point.",C,C
79,Her atheltic career started with her first visit to the gym. She never looked back and now is a world class athelete.,"A. While people believed it was impossible to escape from the secret police, Peter somehow managed to do so successfully, albeit a bit close for comfort.
B. A journey of a thousand miles begins with a single step.
C. Although I'm pretty familiar with this part of the woods and don't need a map, I still brought one with me in case I got lost during the hike.
D. Frank finally had a good sleep in his childhood bed when he returned to the familiarity of his home country after years of working in faraway lands.",B,"B. A journey of a thousand miles begins with a single step.

Explanation:
The target sentence describes an event (starting her athletic career) that led to a successful outcome (becoming a world-class athlete). The most analogous sentence would be one that also describes an event that leads to a successful outcome. Option B, ""A journey of a thousand miles begins with a single step,"" is a proverb that describes the idea that a long and difficult journey begins with a single, small step. This is similar in meaning to the target sentence, as both describe the idea that a small action or event can lead to a successful outcome."
80,The process of quiting smoking starts with a desire to quit smoking.,"A. Her atheltic career started with her first visit to the gym. She never looked back and now is a world class athelete.
B. He was depending heavily on the success of his venture, but when it failed, he was ruined. He realized that he should have had other backup plans.
C. A large suburban community has developed outside the city center over the past few decades.
D. By that time, my friend was broke, so he had to sell his house.",A,A
81,"As someone with social anxiety, joining the debate club many years ago led me to become a powerful and persuasive public speaker.","A. Her atheltic career started with her first visit to the gym. She never looked back and now is a world class athelete.
B. If the workers cannot work for 20 hours a week, they can quit.
C. That dress wasn't exactly what I would have picked for myself, but, hey, it was free, and I'm broke right now.
D. Everyone likes me because I'm so quiet and obedient. The same cannot be said for my wild cousin Nathan, who always lands himself in trouble.",A,A
82,People work their hardest to attain something only when it is necessary for them.,"A. A large suburban community has developed outside the city center over the past few decades.
B. As someone with social anxiety, joining the debate club many years ago led me to become a powerful and persuasive public speaker.
C. Better to buy the sweets we are accustomed to than to try the new ones that might taste better.
D. Normally I try to maintain a good work-life balance, but I worked all of last week non stop because I had 5 deadlines and I couldn't miss any of them.",D,"D. Normally I try to maintain a good work-life balance, but I worked all of last week non stop because I had 5 deadlines and I couldn't miss any of them.

Explanation:
The target sentence states that people will only work hard when it is necessary for them. Option D is the most analogous sentence because it states that the speaker normally tries to maintain a good work-life balance, but in this particular case, they had to work non-stop because they had multiple deadlines that they couldn't miss. This shows that the speaker is willing to put in extra effort when it is necessary for them, which aligns with the idea expressed in the target sentence."
83,If my project partner hadn't gotten sick I never would have need to finish the entire assignment on my own by working day and night.,"A. To avoid burning your hands, use oven mitts when removing the cake, as it will be hot unlike how it is now.
B. Don’t lie to land a job, remember that honesty is the best policy.
C. Normally I try to maintain a good work-life balance, but I worked all of last week non stop because I had 5 deadlines and I couldn't miss any of them.
D. The painter did not have the yellow color with him so had to paint with red, making his painting famous for its unconventional choice.",C,"C

Explanation:
The target sentence expresses a situation where the speaker had to work hard due to their partner's absence. Similarly, option C states that the speaker had to work non-stop for a week because they had multiple deadlines, indicating that they had to put in extra effort to meet their obligations. The other options do not convey a similar meaning, with option A providing a warning about using oven mitts when handling hot objects, option B emphasizing the importance of honesty in job applications, and option D describing a painter's unconventional choice of color. Therefore, option C is the most analogous sentence to the target sentence."
84,"Normally I try to maintain a good work-life balance, but I worked all of last week non stop because I had 5 deadlines and I couldn't miss any of them.","A. David was at risk of receiving bad reviews for his work ethic from his manager and scrambled to setup the new system from scratch.
B. He never told her about his feelings but everytime he met her, he was caring towards her.
C. People in the village say that the house is haunted by the ghost of the lady that lived here many years back. So, my father decides to wait to buy it so he can take more opinions from different people.
D. The group managed to finish the project just in time and submitted the report two minutes before the deadline.",A,"D. The group managed to finish the project just in time and submitted the report two minutes before the deadline.

Explanation:
The target sentence describes a situation where the speaker had to work non-stop to meet multiple deadlines. The most analogous sentence would be one that describes a similar situation where a group had to work together to meet a deadline. Option D describes a situation where a group managed to finish a project just in time and submitted the report two minutes before the deadline, which is similar to the target sentence.

Therefore, the answer is D."
85,Sally had to gather the strength to be the pillar of support for her parents when her only sibling passed away.,"A. Having immersed herself in a day-long painting marathon, my friend is now completely drained and refused to get up for several minutes.
B. David was at risk of receiving bad reviews for his work ethic from his manager and scrambled to setup the new system from scratch.
C. The music producer selects a less liked song from his collection for his least favorite client.
D. Soon after, Garry realized that Hannah was avoiding making the presentation by pretending to be occupied by personal issues, he planned to approach her about it if she repeated it again.",B,"B

Explanation:
The target sentence describes a situation where Sally has to provide emotional support to her parents after the death of her sibling. The most analogous sentence would be one that describes a situation where someone has to provide support or assistance to someone else in a time of need.

Option B describes a situation where David is at risk of receiving bad reviews for his work ethic and has to scramble to set up a new system from scratch to avoid this outcome. This is similar to the target sentence in that David is providing support or assistance to his manager by working hard to set up the new system.

Option A does not describe a situation where someone is providing support or assistance to someone else in a time of need. Instead, it describes a situation where someone is drained and refuses to get up for several minutes.

Option C does not describe a situation where someone is providing support or assistance to someone else in a time of need. Instead, it describes a situation where a music producer is selecting a less liked song from his collection for his least favorite client.

Option D does not describe a situation where someone is providing support or assistance to someone else in a time of need. Instead, it describes a situation where Garry is planning to approach Hannah about her avoiding making a presentation."
86,David was at risk of receiving bad reviews for his work ethic from his manager and scrambled to setup the new system from scratch.,"A. Resolving small issues in relationships immediately may prevent bigger troubles down the road.
B. After letting off his rage he sat down like a lamb.
C. If my project partner hadn't gotten sick I never would have need to finish the entire assignment on my own by working day and night.
D. Larry was so attached to the idea of working for Frank that no other employer could convince him otherwise.",C,"C

Rationale:
The target sentence describes a situation where someone (David) is at risk of receiving negative feedback (bad reviews) from their manager, and they take action (scrambling to set up a new system from scratch) to prevent this from happening.

Option C is the most analogous sentence to the target sentence. It describes a situation where someone (the speaker) is at risk of having to do a lot of work (finishing the entire assignment on their own) due to their project partner getting sick. Like David, the speaker takes action (working day and night) to prevent this from happening.

Option A is not analogous to the target sentence. While it does mention preventing bigger troubles, it does not involve a specific situation where someone is at risk of receiving negative feedback and taking action to prevent it.

Option B is not analogous to the target sentence. It describes a situation where someone (the speaker) is angry, but then calms down, and does not involve a risk of negative feedback or taking action to prevent it.

Option D is not analogous to the target sentence. It describes a situation where someone (Larry) is attached to working for a specific employer (Frank), but does not involve a risk of negative feedback or taking action to prevent it."
87,"Megan, a lousy student, worked twice as hard and revised her basics once she was told to mentor two new members of the team.","A. Normally I try to maintain a good work-life balance, but I worked all of last week non stop because I had 5 deadlines and I couldn't miss any of them.
B. John studied all throughout college in the hopes of landing a good job. He made sacrifices and put in a lot of hard work.
C. On his last birthday, Mike's friend gave him so many drinks that he passed out before midnight.
D. Do you know who you're facing? That's the world champion of taekwondo standing right there!.",A,B
88,It is not acceptable to do a bad thing just because someone else has done it.,"A. The presentation was such a mess! The presenters tried to convey a lot of information in such a short time that there was no clarity.
B. Your friend going to the spa instead of doing her homework doesn't mean you can do it too.
C. Frank has never tried to write a computer program before as he finds computers daunting. But last time we met, he said he will go for it.
D. After going through an extensive workload, Ally got very sick and will be doing nothing but rest during this weekend.",B,B
89,"You should not be using your pen for gossip and rumors, even though other media reporters are doing so.","A. But if you look at the bright side you got to learn so much from the experience.
B. Sally spent the weekend relaxing following her sister's example. But it was not right choice as she had a lot of work to do.
C. Keep a jug full of water near the table in case you get thirsty at night.
D. Her ideas were challenged as she read book after book.",B,"D. Her ideas were challenged as she read book after book.

Explanation:
The target sentence expresses that one should not engage in a particular activity (gossip and rumors) even though others are doing so.

Option D expresses a similar idea, that one's ideas or beliefs can be challenged by reading book after book, even though others may hold different views.

The other options do not convey a similar meaning to the target sentence. Option A suggests that there can be a positive aspect to a negative situation, but it does not address the idea of not engaging in a particular activity. Option B describes a person following someone else's example, but it does not relate to the idea of not engaging in a particular activity. Option C gives a piece of advice about keeping a jug of water nearby, but it does not relate to the idea of not engaging in a particular activity."
90,Just because your roommate never cleans up after himself doesn't mean you should too.,"A. Lets meet him and ask about the robbery. Since he is the one who was robbed, it would be much more thrilling to hear.
B. Your friend going to the spa instead of doing her homework doesn't mean you can do it too.
C. Frank has never tried to write a computer program before as he finds computers daunting. But last time we met, he said he will go for it.
D. Although Larry looked forward to meeting his favorite author at the event, he had yet to receive an invite.",B,"B. Your friend going to the spa instead of doing her homework doesn't mean you can do it too.

Explanation:
The target sentence expresses the idea that just because someone else is not doing something they are supposed to do, it doesn't mean that you should also not do it.

Option B conveys a similar idea, that just because your friend is not doing their homework, it doesn't mean that you can also skip doing your homework.

The other options do not convey a similar idea and are therefore not analogous to the target sentence."
91,Your friend going to the spa instead of doing her homework doesn't mean you can do it too.,"A. Larry always starts the work without reading the requirements and tries to finish it early as well. This leads to others having to fix his work.
B. Sally spent the weekend relaxing following her sister's example. But it was not right choice as she had a lot of work to do.
C. I don’t really like the colour of your car, but then, beauty lies in the eyes of the beholder.
D. That dress wasn't exactly what I would have picked for myself, but, hey, it was free, and I'm broke right now.",B,"B. Sally spent the weekend relaxing following her sister's example. But it was not the right choice as she had a lot of work to do.

Explanation:
The target sentence expresses the idea that just because someone else is doing something, it doesn't mean that you should do it too, especially if you have other responsibilities or work to do.

Option B conveys a similar idea. Sally's sister may have chosen to relax, but Sally herself had a lot of work to do, and following her sister's example was not the right choice for her.

Option A is not analogous as it describes a situation where someone (Larry) is not following instructions or requirements, whereas the target sentence is about not following someone else's example.

Option C is not analogous as it expresses a personal opinion about the color of a car, and the phrase ""beauty lies in the eyes of the beholder"" does not relate to the idea of following someone else's example.

Option D is not analogous as it describes a situation where someone (the speaker) is accepting something (a dress) that they may not have chosen themselves, but it is free and they are broke. This does not relate to the idea of following someone else's example."
92,Sally spent the weekend relaxing following her sister's example. But it was not right choice as she had a lot of work to do.,"A. Politicians frequently tell lies, which gets them into problems. They could win election after election if they would just be sincere about their aims.
B. David was at risk of receiving bad reviews for his work ethic from his manager and scrambled to setup the new system from scratch.
C. When the site was just discovered and undeveloped, Larry was able to purchase the home for a low price. Now, the price has risen to the point where even Will cannot afford it.
D. Your friend going to the spa instead of doing her homework doesn't mean you can do it too.",D,"D. Your friend going to the spa instead of doing her homework doesn't mean you can do it too.

Explanation:
The target sentence expresses the idea that someone (Sally) followed the example of another person (her sister), but it turned out to be the wrong choice for her.

Option D conveys a similar idea. It states that just because someone else (your friend) is doing something (going to the spa), it doesn't mean that you can do the same thing (not do your homework). Both sentences convey the idea that one person's actions should not be used as a justification for another person's actions, especially when those actions are not appropriate or advisable for the second person.

Option A is not analogous to the target sentence. Although it mentions a negative consequence (getting into trouble) for not being truthful, it does not convey the idea of following someone else's example and suffering the consequences.

Option B is also not analogous. Although it mentions a negative consequence (bad reviews) for not meeting expectations, it does not convey the idea of following someone else's example.

Option C is not analogous either. Although it mentions a price increase, it does not convey the idea of following someone else's example or suffering negative consequences."
93,Mary should not have dropped out of school to follow in the footsteps of her favorite writer.,"A. I would have preferred a house of my own rather than sharing, but beggars can't be choosers, I suppose.
B. As the flame extinguished, it left behind a thin wisp of smoke.
C. You should not be using your pen for gossip and rumors, even though other media reporters are doing so.
D. She tried to hand over the hardest part of the assignment on me so she doesn't have to do it.",C,"C. You should not be using your pen for gossip and rumors, even though other media reporters are doing so.

Explanation:
The target sentence expresses the idea that Mary should not have done something (dropped out of school) because it goes against what is generally considered the right thing to do (staying in school). The analogous sentence would be one that expresses a similar idea, such as ""You should not be using your pen for gossip and rumors, even though other media reporters are doing so,"" which suggests that the person being addressed should not engage in a particular behavior (using their pen for gossip and rumors) because it goes against what is generally considered appropriate or ethical, even if others are doing it."
94,"It was a fantastic vacation, but all good things come to an end.","A. A journey of a thousand miles begins with a single step.
B. The management made it clear that the employees had to be on board with the new policies or they would be let go.
C. I have had a great time in college, but tomorrow I will be graduating.
D. My tiny daily coffee expenses are draining up all my income.",C,"C. I have had a great time in college, but tomorrow I will be graduating.

Explanation:
The target sentence expresses a sense of closure or ending, following a positive experience. Option C conveys a similar idea, where the speaker's time in college has been enjoyable, but it will come to an end with graduation. The other options do not convey a similar sense of closure or ending. Option A talks about the beginning of a journey, option B refers to employees being let go, and option D mentions a daily expense."
95,"Sachin is said to be the best cricketer in the world, but like every other player, he had to retire.","A. After losing half of the soldiers, they had no other option but to use the tank to fight.
B. Don't be greedy, just take whatever they offer you as if you negotiate too much they might take the offer back.
C. While the president was immensely popular, he nevertheless had to step down at the conclusion of his term per the rules of the constitution.
D. He is the winner of three Grammy awards for god's sake! People consider him to be the god of rap.",C,"C. While the president was immensely popular, he nevertheless had to step down at the conclusion of his term per the rules of the constitution.

Reason:
The target sentence talks about Sachin, who is considered the best cricketer in the world, but he still had to retire. Similarly, option C talks about the president, who is immensely popular, but he still has to step down at the end of his term due to the rules of the constitution. Both sentences convey the idea that even the best or most popular individuals have to follow certain rules or conventions and cannot stay in their position indefinitely."
