Index,Sentence,Options,Label,Result
86,David was at risk of receiving bad reviews for his work ethic from his manager and scrambled to setup the new system from scratch.,"A. Resolving small issues in relationships immediately may prevent bigger troubles down the road.
B. After letting off his rage he sat down like a lamb.
C. If my project partner hadn't gotten sick I never would have need to finish the entire assignment on my own by working day and night.
D. Larry was so attached to the idea of working for Frank that no other employer could convince him otherwise.",C,"Љ 

 The was is is was is the most is a place was a way is a place is a place a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a"
87,"Megan, a lousy student, worked twice as hard and revised her basics once she was told to mentor two new members of the team.","A. Normally I try to maintain a good work-life balance, but I worked all of last week non stop because I had 5 deadlines and I couldn't miss any of them.
B. John studied all throughout college in the hopes of landing a good job. He made sacrifices and put in a lot of hard work.
C. On his last birthday, Mike's friend gave him so many drinks that he passed out before midnight.
D. Do you know who you're facing? That's the world champion of taekwondo standing right there!.",A,"02019-07-01T13:30:00+00:002019-07-01T14:30:00+00:00https://www.cmes.cam.ac.uk/events/2019/07/01/the-impact-of-climate-change-on-human-health-in-africaThe Impact of Climate Change on Human Health in AfricaCambridge Museum of Archaeology and Anthropology, CambridgeCambridge Centre for Medical Ethics, University of CambridgeCambridge Institute of Continuing Education, University of CambridgeCambridge University Department of Public Health and Primary Care, University of CambridgeCambridge University Department of Medicine, University of Cambridgehttps://www.cmes.cam.ac.uk/events/2019/07/01/the-impact-of-climate-change-on-human-health-in-africa
The Impact of Climate Change on Human Health in Africa
Cambridge Institute of Continuing Education, University of Cambridge
Cambridge Centre for Medical Ethics, University of Cambridge
Cambridge University Department of Public Health and Primary Care, University of Cambridge
Cambridge University Department of Medicine, University of Cambridge
The Impact of Cl"
88,It is not acceptable to do a bad thing just because someone else has done it.,"A. The presentation was such a mess! The presenters tried to convey a lot of information in such a short time that there was no clarity.
B. Your friend going to the spa instead of doing her homework doesn't mean you can do it too.
C. Frank has never tried to write a computer program before as he finds computers daunting. But last time we met, he said he will go for it.
D. After going through an extensive workload, Ally got very sick and will be doing nothing but rest during this weekend.",B,"ЉЪЉЉЉ.

The 2."
89,"You should not be using your pen for gossip and rumors, even though other media reporters are doing so.","A. But if you look at the bright side you got to learn so much from the experience.
B. Sally spent the weekend relaxing following her sister's example. But it was not right choice as she had a lot of work to do.
C. Keep a jug full of water near the table in case you get thirsty at night.
D. Her ideas were challenged as she read book after book.",B,Ћ   The ( The most was is is the most was a small is a
90,Just because your roommate never cleans up after himself doesn't mean you should too.,"A. Lets meet him and ask about the robbery. Since he is the one who was robbed, it would be much more thrilling to hear.
B. Your friend going to the spa instead of doing her homework doesn't mean you can do it too.
C. Frank has never tried to write a computer program before as he finds computers daunting. But last time we met, he said he will go for it.
D. Although Larry looked forward to meeting his favorite author at the event, he had yet to receive an invite.",B,0ЋЉЉЏգЉ is a 20100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
91,Your friend going to the spa instead of doing her homework doesn't mean you can do it too.,"A. Larry always starts the work without reading the requirements and tries to finish it early as well. This leads to others having to fix his work.
B. Sally spent the weekend relaxing following her sister's example. But it was not right choice as she had a lot of work to do.
C. I don’t really like the colour of your car, but then, beauty lies in the eyes of the beholder.
D. That dress wasn't exactly what I would have picked for myself, but, hey, it was free, and I'm broke right now.",B,"0ЋЏЉЪ

The Great Fire of Heaven and Earth

A celestial phenomenon of great beauty and power, the Great Fire of Heaven and Earth was a rare and awe-inspiring sight. It was a time of great change and transformation, as the very fabric of reality was reshaped and rearranged.

The fire began in the highest heavens, where the gods and goddesses resided. It started as a small, flickering flame, but quickly grew in size and intensity until it consumed the entire realm of the gods. The fire was so intense that it began to spread to the lower heavens, where the mortal races lived.

As the fire raged on, it began to affect the mortal races as well. The flames consumed everything in their path, leaving nothing but ash and destruction in their wake. The mortals were powerless against the fury of the fire, and many were consumed by it, never to be seen again.

But the fire was not just a destructive force. It was also a transformative one, as it reshaped and rearranged the very fabric of reality. The flames brought about new possibilities and opportunities, as they burned away the old and the stagnant, making way for the new and the vibrant.

As the Great Fire of Heaven and Earth raged"
92,Sally spent the weekend relaxing following her sister's example. But it was not right choice as she had a lot of work to do.,"A. Politicians frequently tell lies, which gets them into problems. They could win election after election if they would just be sincere about their aims.
B. David was at risk of receiving bad reviews for his work ethic from his manager and scrambled to setup the new system from scratch.
C. When the site was just discovered and undeveloped, Larry was able to purchase the home for a low price. Now, the price has risen to the point where even Will cannot afford it.
D. Your friend going to the spa instead of doing her homework doesn't mean you can do it too.",D,"Which of the following is the most analogous sentence to the target sentence?

A. Politicians frequently tell lies, which gets them into problems. They could win election after election if they would just be sincere about their aims."
93,Mary should not have dropped out of school to follow in the footsteps of her favorite writer.,"A. I would have preferred a house of my own rather than sharing, but beggars can't be choosers, I suppose.
B. As the flame extinguished, it left behind a thin wisp of smoke.
C. You should not be using your pen for gossip and rumors, even though other media reporters are doing so.
D. She tried to hand over the hardest part of the assignment on me so she doesn't have to do it.",C,"Ћ. The, was  was is a small.


The word is a."
94,"It was a fantastic vacation, but all good things come to an end.","A. A journey of a thousand miles begins with a single step.
B. The management made it clear that the employees had to be on board with the new policies or they would be let go.
C. I have had a great time in college, but tomorrow I will be graduating.
D. My tiny daily coffee expenses are draining up all my income.",C,"Ъ  The        

























































































































































































































































----------------




































----------------"
95,"Sachin is said to be the best cricketer in the world, but like every other player, he had to retire.","A. After losing half of the soldiers, they had no other option but to use the tank to fight.
B. Don't be greedy, just take whatever they offer you as if you negotiate too much they might take the offer back.
C. While the president was immensely popular, he nevertheless had to step down at the conclusion of his term per the rules of the constitution.
D. He is the winner of three Grammy awards for god's sake! People consider him to be the god of rap.",C,"ЋЉЉЉЉ was a British rock band.

Their band formed in 1964 and disbanded in 1970.

Their most popular song is ""I Want to Hold Your Hand"".

The band consisted of John Lennon, Paul McCartney, George Harrison, and Ringo Starr.

They are known for their innovative music and cultural impact.

Their music is still popular today and they are considered one of the most influential bands of all time."
96,"While the president was immensely popular, he nevertheless had to step down at the conclusion of his term per the rules of the constitution.","A. The way he's obsessing over one doorknob when we're renovating the entire house makes me think that he can't see the larger picture.
B. Sally was adamant and stubborn about her religious beliefs and went through with the ceremony with full conviction.
C. Don't consider work or stress when on vacation. Have fun; you'll only be gone for a week.
D. I am mad at Kim for choosing not to support me at my wedding.",C,"0ЉЉЪ 1 is a 19980s


The 1980s were a transformative decade for the world. Here are some of the key events and trends that defined the decade:

1. The rise of personal computers: The 1980s saw the widespread adoption of personal computers, which revolutionized the way people worked, communicated, and entertained themselves.
2. The dawn of the internet: The 1980s were the decade when the internet began to take off, with the first commercial internet service provider (ISP) launching in 1989.
3. The fall of the Soviet Union: In 1989, the Soviet Union collapsed, marking the end of the Cold War and the beginning of a new era of international relations.
4. The rise of pop culture: The 1980s were a time of great cultural change, with the rise of pop culture, including music, fashion, and film.
5. The emergence of new technologies: The 1980s saw the emergence of new technologies, including fax machines, cell phones, and video games.
6. The growth of globalization: The 1980s were a time of rapid globalization, with the rise of multinational corporations and"
97,"I have had a great time in college, but tomorrow I will be graduating.","A. Your 20s are the best time of your life, enjoy it while it lasts.
B. A large suburban community has developed outside the city center over the past few decades.
C. No need to take so much work this quarter, as performance won't impact appraisals. Work more in the next two quarters when the management will actively prioritize it.
D. It would be better if you applied to several companies instead of just one.",A,"Љ


 was"
98,I wish the TV show never ended. It was so good but unfortunately the writers thought to end it at a high point.,"A. But before he knew it, he had already finished the delicious meal.
B. You should tell your mother the truth about the vase, as it would relieve you of the stress.
C. After letting off his rage he sat down like a lamb.
D. Since he had nothing else to do during the break, he kept obsessing over his previous girlfriend.",A,"Ъ
.  The."
99,"But before he knew it, he had already finished the delicious meal.","A. A large suburban community has developed outside the city center over the past few decades.
B. A picture of diseased lungs on the back of cigarette packs is more effective than just the statutory warning message.
C. John brought out one dish after another onto the dining room table. Soon, all the guests began gathering around.
D. I wish the TV show never ended. It was so good but unfortunately the writers thought to end it at a high point.",D,",. The"
100,"Your 20s are the best time of your life, enjoy it while it lasts.","A. Lester made the dance team by the skin of his teeth since the audition was about to be closed.
B. Wow, your kid just graduated middle schoool! You must be filled with pride and joy.
C. But before he knew it, he had already finished the delicious meal.
D. All the people who had the same interests at the conference were socializing together.",C,"Љ P

 is, a small is a"
101,"You wouldn't have these options once you move across the country, so work hard while you are here.","A. Your 20s are the best time of your life, enjoy it while it lasts.
B. All that glitters is not gold.
C. Don’t lie to land a job, remember that honesty is the best policy.
D. You should tell your mother the truth about the vase, as it would relieve you of the stress.",A,Љ
102,"When the season changes, we won't have access to such delicious mangoes. So, devour them.","A. In this part of town, there are always guys trying to deceitfully pass off cheap watches as authentic Rolexes.
B. I cannot forgive Nick for how he insulted me that day at the party.
C. A friend of mine who had failed 12th grade for the last five years, finally succeeded to pass.
D. Be thankful for the sunshine this summer because it only appears briefly during the winter.",D,"0ЋЉЋЉЉ

The word is a term used to describe the concept of ""time"" in a way that is easy to understand and communicate. It is a fundamental concept in many fields, including physics, philosophy, and psychology.

The term ""time"" can be defined in several ways, depending on the context and the perspective of the person using it. Here are some common definitions of time:

1. Time as a measure of change: Time is a measure of the duration of events and processes. It is a way of measuring how long something takes to happen.
2. Time as a dimension: Time is often considered a dimension, a fundamental aspect of the universe that allows us to understand the order and structure of the world around us.
3. Time as a subjective experience: Time is also a subjective experience, a personal perception of the flow of events and moments in our lives.
4. Time as a social construct: Time is a social construct, a concept created by humans to organize our experiences and activities.
5. Time as a fundamental aspect of the universe: Time is a fundamental aspect of the universe, a dimension that underlies all physical phenomena.

Each of these definitions of time highlights a different aspect of the concept, and they are not mutually exclusive. Time can be understood in different ways depending on the context and the perspective of the person using it.

In physics"
103,Enjoy the honeymoon period of your marriage as much as you can before it passes.,"A. I am absolutely terrified of skydiving, but I think once in my life, I will give it a whirl.
B. Your 20s are the best time of your life, enjoy it while it lasts.
C. Don’t invest all your money in the stock market, you should never put all your eggs in one basket.
D. She has been talking trash about us all week to everyone. So I don't feel sorry for her when someone spilled all her secrets.",B,"0Ъ - 2017

The 2017 United States government shutdown, also known as the Trump shutdown, was the first shutdown of the federal government in 2017 and the 11th overall since the 1970s. It occurred from January 20 to January 27, 2017, when Congress failed to pass a spending bill for the 2017 federal budget, resulting in the closure of non-essential federal agencies and the furlough of over 800,000 federal employees.

The shutdown was triggered by a disagreement between President Donald Trump and Congress over funding for Trump's proposed border wall with Mexico. Trump had promised during his presidential campaign to build a wall to prevent illegal immigration and drug trafficking, and he sought $1.6 billion in funding for the wall in the 2017 budget. However, Congress refused to provide the requested funding, leading to the shutdown.

During the shutdown, many federal agencies were closed, including the Department of Homeland Security, the Department of Justice, and the Internal Revenue Service. National parks and monuments were also closed, including the Statue of Liberty and Yellowstone National Park.

The shutdown had a significant impact on the economy, with many businesses"
104,Don't consider work or stress when on vacation. Have fun; you'll only be gone for a week.,"A. The job was finally his after the last interview that went well.
B. While the president was immensely popular, he nevertheless had to step down at the conclusion of his term per the rules of the constitution.
C. The music producer selects a less liked song from his collection for his least favorite client.
D. Mary prefered to learn from the diagrams of the processes than from the notes describing them as they gave her a better idea.",B,"0ЉЉЉЉЉ was the most popular in the 190s, and it was the most popular in the 1990s.

It is a popular song by the American singer-songwriter Madonna, released in 1990. The song was written by Madonna and Shep Pettibon, and it was produced by Pettibon. The song is a dance-pop track with elements of techno and house music, and it features a distinctive vocal style that is often imitated but never duplicated.

The lyrics of ""Vogue"" are a tribute to the art of vogue, a style of dance that originated in the African American and Latino communities of New York City in the 1970s. The song's chorus, which repeats the phrase ""Vogue, vogue, vogue,"" is a nod to the dance move of the same name, which involves freezing in a pose for a few seconds before resuming dancing.

""Vogue"" was a major hit for Madonna, reaching the top of the charts in many countries around the world. It has since become one of her signature songs, and it is often included in lists of the greatest songs of all time."
105,Be thankful for the sunshine this summer because it only appears briefly during the winter.,"A. You can’t just sell all of your shares when the market is low; look before you leap. Tomorrow, it is possible the shares may rebound.
B. Since both of our favourite teams have lost, lets enjoy the world cup together and not fight.
C. The game was won when the team broke the tie and scored their third goal.
D. But before he knew it, he had already finished the delicious meal.",D,ЉЉЋЉЪ 20100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
106,"My daughter creates problems for my mom in the afternoon if she has nothing else to do. After all, an idle brain is the devil’s workshop.","A. With no homework to do, I spent the weekend coming up with ways to annoy my brother.
B. The technical lead informed the team that they have to follow his ideas for the project to be completed without question or risk failure.
C. Clark took 10 years to propose to Cece. We all had lost hope but finally he came through.
D. If my project partner hadn't gotten sick I never would have need to finish the entire assignment on my own by working day and night.",A,Please select the most analogous sentence from the options provided.
107,"With no homework to do, I spent the weekend coming up with ways to annoy my brother.","A. Since he had nothing else to do during the break, he kept obsessing over his previous girlfriend.
B. The doctor had an important surgery the next day, so he asked the staff to not interrupt him with any minor tasks.
C. It would be better if you applied to several companies instead of just one.
D. She thought her neighbor's home was more attractive than her own when she turned to look at it. But she had no idea that it was more difficult to keep up.",A,0ЪЪ - �������������������������������������������������������������������������������������������������������������������������������������������������������������������������������������������������������������������������������������������������������������������������������������������������������
108,"After getting fired and having nothing else to do, Kate spent her days imagining schemes to get the boss fired.","A. The water is flowing from a large beaker to a smaller one through a narrow pipe.
B. Ron comes up with detailed and complex pranks because he is not given any responsibilities towards anything.
C. He always argues on the silliest topics, it’s like he can’t see the wood for the trees.
D. He collapsed after he ran for the marathon.",B,"ЉЉЉЉЉЉ was a British rock band, and the first thing to do is to find a way to get the band back to the stage.

The band's lead singer, Kate Bush, has been struggling with her mental health and has been absent from the band's performances for several months.

The band's management has been working hard to find a solution to the problem, but so far, they have been unable to find a way to get Kate back to the stage.

The band's fans are worried about Kate's health and are eagerly awaiting her return. They have been sending messages of support and encouragement to her on social media, hoping that she will soon be back to performing with the band.

In the meantime, the band has been performing with a substitute singer, but it's just not the same without Kate's unique voice and stage presence.

The band's management is determined to find a way to get Kate back to the stage as soon as possible, and they are working closely with her to find a solution to the problem.

In the meantime, the band's fans will just have to keep supporting Kate and wishing her a speedy recovery."
109,Ron comes up with detailed and complex pranks because he is not given any responsibilities towards anything.,"A. Often times, in the interest of reaching the destination, we forget to experience the journey.
B. Kim checked the papers in a rush so that she can have more free time. But, now she needs to redo them as half of the class complained.
C. The process of quiting smoking starts with a desire to quit smoking.
D. Since he had nothing else to do during the break, he kept obsessing over his previous girlfriend.",D,"0ЉЉЋЉЋ.

The 190s were a decade ago, and the world has changed a lot since then. Technology has advanced, and many things that were once impossible are now possible. But despite these changes, some things remain the same. People are still people, with the same hopes and fears, the same desires and dreams. And for some, the 90s were a time of great change and growth.

For example, the 90s saw the rise of the internet and the world wide web. This revolutionized the way people communicated and accessed information. Suddenly, it was possible to connect with people all over the world, to share ideas and collaborate on projects. And for many people, this was a game-changer.

But the 90s were not just about technology. They were also a time of great social and political change. The decade saw the rise of feminism and the fight for LGBTQ+ rights. It was a time of great activism and protest, as people fought for their rights and their place in society.

And for some, the 90s were a time of great personal growth. They were a time of experimentation and exploration, as people tried new things and pushed the boundaries of what was possible. They were a time of hope and possibility, as people looked towards the future with excitement and anticip"
110,"Since he had nothing else to do during the break, he kept obsessing over his previous girlfriend.","A. After working two years for the company she was burned out.
B. Don’t rush through your assignment, remember haste makes waste.
C. The poker player liked the hand he was dealt and kept calling until he had staked all his money.
D. Ron comes up with detailed and complex pranks because he is not given any responsibilities towards anything.",D,".

 ( The  is The is The is The"
111,The students created a mess in the class when there was no teacher to monitor.,"A. Ron comes up with detailed and complex pranks because he is not given any responsibilities towards anything.
B. He knows Rick is not a good friend and is only after money, but chooses to get along with him for the time being.
C. You should not be using your pen for gossip and rumors, even though other media reporters are doing so.
D. Samantha should not spend all her savings on the flight tickets during the holidays. She should wait and check after a few months when the prices are low.",A,"0ЋЏЉЉЋЉ, but the fact, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you know, the more you"
112,"Don’t ignore the sudden malfunctioning of your car, just go to the garage. A stitch in time saves nine.","A. David was at risk of receiving bad reviews for his work ethic from his manager and scrambled to setup the new system from scratch.
B. Listen, losing weight is easier said than done, many people lack commitment.
C. The fancy Michelin-star restaurant seems to attract a homogeneous clientele, who all appear to wear the same fashion and be around the same age.
D. We should submit the courses we want to register as early as possible so that we can get a seat.",D,"0ЋЋЁЉЉ is a very good, and the world is full of wonder and magic. The creatures of the forest are a diverse and fascinating bunch, and they have a lot of fun together. But one day, a strange and ominous figure appears in the forest, and the creatures begin to feel uneasy and afraid. They don't know what this figure wants, but they know it can't be good.

As the figure moves closer, the creatures of the forest start to scatter, hiding in the bushes and behind the trees. They don't want to be seen by this strange and ominous figure, and they certainly don't want to be caught by it.

But one little creature, a tiny mouse, is not afraid of the figure. In fact, he is curious about it, and he wants to get a closer look. So he scurries out from his hiding place and approaches the figure, his tiny heart beating with excitement.

""Hello there!"" the mouse says, his voice trembling with fear. ""What brings you to our forest?""

The figure slowly turns to face the mouse, and the creatures of the forest hold their breath, waiting to see what will happen next. Will the figure harm the mouse, or will it have a different purpose in mind? Only time will tell."
113,I think it’s better to compromise with your neighbour now instead of letting tensions simmer and allowing the problem to snowball.,"A. I am sorry, but you would now have to present your work before you can go for the vacation.
B. It would have been okay if you had discussed the problem right then and there. Now, it's too late and a lot of work is required to rectify this.
C. Listen, losing weight is easier said than done, many people lack commitment.
D. Jake might look confused all the time, but he's really extremely bright.",B,"ЉЉЉЋЪC - The Future


The ** is a term used in various contexts to refer to the act of compromising or finding a middle ground between two or more opposing viewpoints or interests. It can also refer to the act of finding a common ground or shared understanding between two or more parties in a conflict or dispute.

In the context of negotiation, compromise is the act of reaching an agreement or settlement through concessions and trade-offs. It involves finding a mutually acceptable solution that meets the needs and interests of all parties involved.

In the context of conflict resolution, compromise is the act of finding a peaceful resolution to a conflict through concessions and trade-offs. It involves finding a solution that meets the needs and interests of all parties involved, while also addressing the underlying issues that led to the conflict.

In the context of business, compromise is the act of finding a mutually beneficial solution to a problem or issue through concessions and trade-offs. It involves finding a solution that meets the needs and interests of all parties involved, while also being economically viable and sustainable.

In the context of personal relationships, compromise is the act of finding a solution that meets the needs and interests of all parties involved, while also maintaining a healthy and respectful relationship. It involves finding a balance between the needs and desires of all"
114,Resolving small issues in relationships immediately may prevent bigger troubles down the road.,"A. Although I'm pretty familiar with this part of the woods and don't need a map, I still brought one with me in case I got lost during the hike.
B. The director finally completed the film, having done everything in his power to get the film released and bankrupting his production company.
C. The students created a mess in the class when there was no teacher to monitor.
D. We should go early to the boutique on the day of their sale to get the best stuff. The early bird catches the worm!.",D,ЉЋЉЏЏ 20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
115,"If you had come earlier with your computer, it would have been possible to fix the malfunction. But now, you may need to buy a new one.","A. She cannot be dismissed because she is aware of the boss's shady business dealings.
B. It is better to use a map with directions than reading the instructions on how to arrive at the event.
C. Between six and eight in the morning is when most of the museum visitors arrive. So, you should come one hour before then to avoid the crowd.
D. Once she got bored and tired with the same old job, she decided to leave and opened up a restaurant.",C,"0ЋЉЋЉ is a town is a 19-year-old boy who is very curious and loves to explore the world around him. He lives in a small village with his parents and younger sister, and spends most of his time playing outside and getting into mischief. One day, while wandering through the nearby forest, he stumbles upon a mysterious object that changes his life forever.

The object is a small, glowing stone that seems to have a life of its own. It speaks to the boy in a soft, melodious voice, telling him that it is a magical stone from a far-off land, and that it has been sent to him to help him on his journey through life. The stone tells the boy that it will grant him three wishes, and that he must use them wisely in order to achieve his dreams and goals.

The boy is amazed and overjoyed by the stone's words, and he eagerly begins to think about what he would wish for. He wants to wish for wealth and success, so that he can help his family and friends, and make their lives easier. But the stone tells him that true happiness and fulfillment come from within, and that he must first learn to appreciate and value the things that are already in his life.

The boy is confused and frustrated by the stone's words, but he knows"
116,You should have gone to the doctor earlier. They still could have cured you then.,"A. Resolving small issues in relationships immediately may prevent bigger troubles down the road.
B. The painter did not have the yellow color with him so had to paint with red, making his painting famous for its unconventional choice.
C. To teach a class of even 10 students can be daunting for a first-timer. It needs a lot of dedication and preparation to explain ideas well.
D. You can't pour from an empty cup.",A,"Љ 
  is the new is a new is a b a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a"
117,"It would have been okay if you had discussed the problem right then and there. Now, it's too late and a lot of work is required to rectify this.","A. It is not that cold today, but I'd still go by car since I can't afford to get sick.
B. To secure the best batch, let's go to the farmer's market early as the remaining options may not be as favorable.
C. I wish the TV show never ended. It was so good but unfortunately the writers thought to end it at a high point.
D. Sometimes I feel I should have gone for my master’s degree like you instead of this job. Well, the grass is always greener on the other side.",B,"Which of the following is the most analogous sentence to the target sentence?

A. It is not that cold today, but I'd still go by car since I can't afford to get sick.
B. To secure the best batch, let's go to the farmer's market early as the remaining options may not be as favorable.
C. I wish the TV show never ended. It was so good but unfortunately the writers thought to end it at a high point.
D. Sometimes I feel I should have gone for my master’s degree like you instead of this job. Well, the grass is always greener on the other side."
118,We should go early to the boutique on the day of their sale to get the best stuff. The early bird catches the worm!.,"A. While the president was immensely popular, he nevertheless had to step down at the conclusion of his term per the rules of the constitution.
B. Philip needed an entire day of focus to finish the project that he switched off all of his devices.
C. I think it’s better to compromise with your neighbour now instead of letting tensions simmer and allowing the problem to snowball.
D. Normally I try to maintain a good work-life balance, but I worked all of last week non stop because I had 5 deadlines and I couldn't miss any of them.",C,"t = 0

while t < 10:
    t += 0.1
    print(t)
```
This code will output the following numbers:

0
0.1
0.2
0.3
0.4
0.5
0.6
0.7
0.8
0.9

As you can see, the `t` variable is incremented by 0.1 each time the `while` loop is executed, so it takes on the values 0, 0.1, 0.2, ..., 0.9."
119,We should submit the courses we want to register as early as possible so that we can get a seat.,"A. You should have gone to the doctor earlier. They still could have cured you then.
B. As they say, every cloud has a silver lining. If we hadn't missed the plane, we would never have met you.
C. I would rather use my old pan for cooking than buy the new utensil with fancy features.
D. Be thankful for the sunshine this summer because it only appears briefly during the winter.",A,"Љ


The"
120,"When the site was just discovered and undeveloped, Larry was able to purchase the home for a low price. Now, the price has risen to the point where even Will cannot afford it.","A. Let Mike share the incident with you as he is the one who went through it and will be able to give enough details.
B. I think it’s better to compromise with your neighbour now instead of letting tensions simmer and allowing the problem to snowball.
C. Clark took 10 years to propose to Cece. We all had lost hope but finally he came through.
D. He wanted to buy a big house and a car, but his father advised him to get a job first.",B,"Which of the following is the most analogous sentence to the target sentence?

Answer:
B. I think it’s better to compromise with your neighbour now instead of letting tensions simmer and allowing the problem to snowball."
121,"To secure the best batch, let's go to the farmer's market early as the remaining options may not be as favorable.","A. He was called on national television to talk about his crimes for everyone to listen directly from the serial killer.
B. We should submit the courses we want to register as early as possible so that we can get a seat.
C. Garry talked about how easily he managed the work stress. But his constant need of smoking told a different story.
D. Your 20s are the best time of your life, enjoy it while it lasts.",B,"0ЋЉЪЉЉ, and the first time of the year.

The first day of the year is January 1, also known as New Year's Day (NYD). It is a public holiday in many countries, including Australia, Canada, China, Japan, and the United States.

In many cultures, January 1 is a time for new beginnings and fresh starts. It is a time to reflect on the past year and make resolutions for the coming year. Many people also use this time to clean and organize their homes, and to spend time with family and friends.

In addition to being a public holiday, January 1 is also a time of celebration in many cultures. For example, in Japan, it is a time for traditional New Year's festivals, such as the Hatsumode festival. In China, it is a time for the Chinese New Year, which is also known as the Spring Festival.

Overall, January 1 is a significant day in many cultures around the world, and it is a time of renewal, reflection, and celebration."
122,"You must go immediately if you want to meet with the Senate. Otherwise, you'll struggle due to the traffic.","A. Sarah wanted to book the honeymoon tickets before she had even been proposed to.
B. Having received recognition from the management for his diligence, he got the promotion.
C. Samantha should not spend all her savings on the flight tickets during the holidays. She should wait and check after a few months when the prices are low.
D. It would have been okay if you had discussed the problem right then and there. Now, it's too late and a lot of work is required to rectify this.",D,"0ЉЉб (Lithuania)
Keywords: Lithuania, Lithuanian, Vilnius, Kaunas, Klaipėda, Palanga, Druskininkai, Alytus, Marijampolė, Telšiai, Kėdainiai, Utena, Panevėžys, Aukštaitija, Samogitia, Dzūkija, Suvalkija, Aukštaitija, Deltas, Curonian Spit, Nemunas, Neris, Vilnelė, Anykšė, Kernavė, Trakai, Panemunė, Kernavė, Trakai, Panemunė, Kernavė, Trakai, Panemunė.

Lithuania, officially the Republic of Lithuania, is a country located in the northern part of Europe. It is bordered by Latvia to the north, Belarus to the east and south, Poland to the south, and the Kaliningrad Oblast (a part of Russia) to the southwest. Lithuania has a diverse landscape, including forests, lakes, and the Baltic Sea coastline. Its capital and largest city is Vilnius, while its second-largest city is Kaunas. Other major cities include Klaipėda, Palanga, Druskininkai,"
123,"Between six and eight in the morning is when most of the museum visitors arrive. So, you should come one hour before then to avoid the crowd.","A. Listen to the news straight from the horse’s mouth, his factory burned down right in front of his eyes.
B. He attacked every point in my argument.
C. You should have gone to the doctor earlier. They still could have cured you then.
D. Every cigarette you smoked is a threat to your health.",C,"Љ (
 The The was is is the most is the most is a the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the"
