Index,Sentence,Options,Label,Result
47,The poker player liked the hand he was dealt and kept calling until he had staked all his money.,"A. Gary started investing his money and time in creating a small garden for himself during the off season. Gary regrets not planning and starting during the spring and summer season when results are more visible.
B. Lets meet him and ask about the robbery. Since he is the one who was robbed, it would be much more thrilling to hear.
C. I've heard that the defense lawyer has a fresh eyewitness who was previously unknown.
D. Sally was adamant and stubborn about her religious beliefs and went through with the ceremony with full conviction.",D,"#include ""gtest/gtest.h""
#include ""../src/dynet/dynet.h""
#include ""../src/dynet/dynet_c.h""
#include ""../src/dynet/dynet_c_test.h""

#include <iostream>
#include <vector>

using namespace dynet;

TEST(DynetC, Basic) {
  Dynet d;
  auto& ctx = d.get_context();

  // Create a simple net
  auto net = new Net(ctx);
  auto input = net->add_input(""input"", 4, 10);
  auto output = net->add_output(""output"", 4, 10);
  auto fc1 = net->add_layer(""fc1"", ""fc"", 10, 20, 1e-3);
  auto fc2 = net->add_layer(""fc2"", ""fc"", 20, 4, 1e-3);

  // Compile the net
  net->compile();

  // Forward pass
  auto input_data = d.randn(4, 10);
  auto output_data = net->forward(input_data);"
48,John studied all throughout college in the hopes of landing a good job. He made sacrifices and put in a lot of hard work.,"A. The life of royals looks glamorous from afar but it is not as happy and fun as it looks.
B. People work their hardest to attain something only when it is necessary for them.
C. Sarah wanted to book the honeymoon tickets before she had even been proposed to.
D. I have set my mind to go through the spreadsheets by Monday and I am working for it hook, line and sinker.",D,#1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
49,"The director finally completed the film, having done everything in his power to get the film released and bankrupting his production company.","A. Peter's parents said they were not good parents at all but they were always ready to spend quality time with their children showing they were really good parents.
B. He spoke about his guitar skills poorly, but when he played, his hard work showed through the music he produced.
C. I cannot believe you don't know who Cristiano Ronaldo is! He is one of the greatest football players alive.
D. In for a penny, in for a pound, we need to stay up all night and get the report done since we cannot turn it in half-finished.",D,"#include <iostream>
#include <vector>
#include <algorithm>
#include <cmath>

using namespace std;

int main() {
    int n;
    cin >> n;
    vector<int> a(n);
    for (int i = 0; i < n; i++) {
        cin >> a[i];
    }

    sort(a.begin(), a.end());
    int m = a[n - 1];
    int sum = 0;
    for (int i = 0; i < n; i++) {
        sum += a[i];
    }

    int ans = sum - m * (n - 1);
    cout << ans << endl;

    return 0;
}"
50,"I have set my mind to go through the spreadsheets by Monday and I am working for it hook, line and sinker.","A. Keep a jug full of water near the table in case you get thirsty at night.
B. Listen, losing weight is easier said than done, many people lack commitment.
C. After losing half of the soldiers, they had no other option but to use the tank to fight.
D. Sally was adamant and stubborn about her religious beliefs and went through with the ceremony with full conviction.",D,"#137: The Making of a Mask


In the year 2020, a young man named Mask found himself in a world that was not quite like the one he knew. The world was filled with people wearing masks, and Mask was one of them. He decided that he would make a mask of his own, a mask that would be different from all the others.


Making a mask was not an easy task, but Mask was determined. He searched far and wide for the land for the perfect materials to create his mask. He found a piece of clay that was soft and supple, and another that was strong and stiff. He found a piece of wood that was light and airy, and a piece of metal that was shiny and bright.

With these materials in hand, Mask set to work on creating his mask. He shaped the clay into a form that was pleasing to the eye, and stiffed the metal to give the mask strenght and durability. He aded the wood to give the mask a soul, a soul that would make it come to life.

As Mask worked on his mask, he thought about the people who would wear it. He wanted his mask to be a symbol of hope and strenght, a reminder that even in the darkest of times, there is always light. He wanted"
51,I am determined to cook the Thanksgiving dinner from scratch this time no matter how difficult it is.,"A. He made the final cut to the university just by a small margin.
B. A friend of mine who had failed 12th grade for the last five years, finally succeeded to pass.
C. He never told her about his feelings but everytime he met her, he was caring towards her.
D. Harry prepared tirelessly for the final race and put in each and every ounce of energy he had into the training.",D,#2409100111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
52,Harry prepared tirelessly for the final race and put in each and every ounce of energy he had into the training.,"A. They don’t talk about Olive anymore, turns out he was the Black sheep of the family, he married someone else while he was still engaged to his fiancé.
B. You may not like your job, but don't quit merely on the hope of finding a better one.
C. In for a penny, in for a pound, we need to stay up all night and get the report done since we cannot turn it in half-finished.
D. Sally always gets so happy and comfortable whenever Sharon is around.",C,C.
53,Sally was adamant and stubborn about her religious beliefs and went through with the ceremony with full conviction.,"A. Don't trust everything on the social media. It appears that people are having the best time of their lives, but remember, it can be fake.
B. I have decided to see the project through and I will do anything to get the work done.
C. Lisa knew that Mark borrowed her book without asking, but she doesn't mention this to him.
D. Walter failed his exam, but his father only responded, ""Son, don't cry over spilt milk,"" when he arrived.",B,"#include ""stdafx.h""
#include ""CppUnitTest.h""
#include ""../src/CppUnitTest.h""
#include ""../src/CppUnitTestFixture.h""
#include ""../src/TestContext.h""
#include ""../src/TestResult.h""
#include ""../src/TestMethod.h""
#include ""../src/TestCase.h""
#include ""../src/TestSuite.h""
#include ""../src/TestAssembly.h""
#include ""../src/TestRun.h""
#include ""../src/TestFilter.h""
#include ""../src/TestFilterCollection.h""
#include ""../src/TestCategory.h""
#include ""../src/TestCategoryCollection.h""
#include ""../src/TestMethodFilter.h""
#include ""../src/TestMethodCategory.h""
#include ""../src/TestMethodCategoryCollection.h""
#include ""../src/TestProperty.h""
#include ""../src/TestPropertyCollection.h""
#include ""../src/TestPropertyFilter.h""
#include ""../src/TestPropertyCategory.h""
#include ""../src/TestPropertyCategoryCollection.h""
#include ""../src/TestProperty"
54,I was completely against nationalization. I resisted it wholeheartedly even though I became quite unpopular in the process.,"A. Sally was adamant and stubborn about her religious beliefs and went through with the ceremony with full conviction.
B. I would have preferred a house of my own rather than sharing, but beggars can't be choosers, I suppose.
C. Little by little, the stove’s radiating heat melted the chocolate bar on the counter nearby.
D. All that glitters is not gold.",A,"#include <iostream>
#include <vector>
#include <algorithm>
#include <cstdint>
#include <cassert>
#include <chrono>
#include <thread>

#include <iostream>
#include <vector>
#include <algorithm>
#include <cstdint>
#include <cassert>
#include <chrono>
#include <thread>


using namespace std::chrono::milliseconds;
using std::chrono::duration<t<std::chrono::milliseconds, std::chrono::system_clock::now>;


int main() {
    std::vector<int> v{1, 2, 3, 4, 5};
    auto start = std::chrono::system_clock::now();
    auto it = std::partition(v.begin(), v.end(), [](int x) { return x % 2 == 0; });
    auto duration = std::chrono::duration_t<std::chrono::milliseconds, std::chrono::system_clock::now() - start;
    std::cout << ""Partitioning took "" << duration.count() << "" milliseconds"" << std::endl;
    return 0;
}"
55,Larry was so attached to the idea of working for Frank that no other employer could convince him otherwise.,"A. A succession of waves battered the rock.
B. I am absolutely terrified of skydiving, but I think once in my life, I will give it a whirl.
C. Enjoy the honeymoon period of your marriage as much as you can before it passes.
D. In for a penny, in for a pound, we need to stay up all night and get the report done since we cannot turn it in half-finished.",D,"#ifndef __GD_CORE_MATH_MATRIX_H__
#define __GD_CORE_MATH_MATRIX_H__

#include <cstdint>
#include <cstddef>
#include <cassert>

namespace gd {
namespace core {
namespace math {


template<typename T>
class Matrix {
public:
    Matrix(std::size_t rows, std::size_t cols);
    Matrix(const Matrix& other);
    Matrix(std::initializer_list<T> init_list);
    ~Matrix();


    Matrix& operator=(const Matrix& other);
    Matrix& operator+=(const Matrix& other);
    Matrix& operator-=(const Matrix& other);
    Matrix& operator*=(T scalar);
    Matrix& operator/=(T scalar);

    T& operator()(std::size_t row, std::size_t col);
    const T& operator()(std::size_t row, std::size_t col) const;

    std::size_t rows() const;
    std::size_t cols() const;

    void set(std::size_t row, std::size_t col, T value);
    void set(std::"
56,"The drawing shows me at one glance, what a book can only show me in many pages.","A. Hearing the startup give its business pitch was more informative than any of their marketing and advertising.
B. Resolving small issues in relationships immediately may prevent bigger troubles down the road.
C. Doing your work thoroughly and responsibly helps you avoid problems in the long run.
D. Larry was upset even months after breaking up with Samantha. So, Mary, his sister finally told him that there is no point in dwelling over it since Samantha has moved on.",A,"#include <iostream>
#include <vector>
#include <algorithm>
#include <cmath>
#include <cstdio>
#include <cstdlib>
#include <cstring>
#include <cassert>
#include <climits>
#include <cctype>
#include <cstdint>
#include <string>
#include <sstream>
#include <bitset>
#include <queue>
#include <deque>
#include <list>
#include <stack>
#include <map>
#include <set>
#include <unordered_map>
#include <unordered_set>
#include <functional>
#include <memory_resource>
#include <system_error>
#include <iomanip>
#include <ios>
#include <iostream>
#include <fstream>
#include <utility>
#include <cassert>
#include <limits>
#include <chrono>
#include <ratio>
#include <thread>
#include <atomic>
#include <cmath>
#include <complex>
#include <valarray>
#include <random>
#include <bitset>
#include <array>
#include <unordered_map>
#include"
57,I can just watch the adaptation instead of reading the 5 massive books the adaptation was based on.,"A. My daughter creates problems for my mom in the afternoon if she has nothing else to do. After all, an idle brain is the devil’s workshop.
B. Hearing the startup give its business pitch was more informative than any of their marketing and advertising.
C. The life of a celebrity looks like they have it all, but in fact they have more problems than anyone can possibly imagine.
D. Frank has never tried to write a computer program before as he finds computers daunting. But last time we met, he said he will go for it.",B,"C. The life of a celebrity looks like they have it all, but in fact they have more problems than anyone can possibly imagine."
58,A picture of diseased lungs on the back of cigarette packs is more effective than just the statutory warning message.,"A. Ron comes up with detailed and complex pranks because he is not given any responsibilities towards anything.
B. I can just watch the adaptation instead of reading the 5 massive books the adaptation was based on.
C. The painter did not have the yellow color with him so had to paint with red, making his painting famous for its unconventional choice.
D. Don't let his clothes fool you. He may dress himself in simple clothes without logos, but he is actually a millionaire.",B,"#include ""stdafx.h""
#include ""Emu/System.h""
#include ""Emu/Cell/PPUThread.h""
#include ""Emu/Cell/lv2/sys_event.h""

#include ""cellSuspend.h""

logs::channel cellSuspend(""cellSuspend"");

void cellSuspendInit()
{
	cellSuspend.warning(""Initialized"");
}

void cellSuspendShutdown()
{
	cellSuspend.warning(""Shutdown"");
}

void cellSuspendSuspend()
{
	cellSuspend.warning(""Suspend"");
}

void cellSuspendResume()
{
	cellSuspend.warning(""Resume"");
}

void cellSuspendPowerSave()
{
	cellSuspend.warning(""PowerSave"");
}

void cellSuspendPowerRestore()
{
	cellSuspend.warning(""PowerRestore"");
}

void cellSuspendSetSuspendMode(bool enable)
{
	cellSuspend.warning(""SetSuspendMode(%d)"", enable);
}

void cellSuspendGetSuspendMode()
{
	cellS"
59,Hearing the startup give its business pitch was more informative than any of their marketing and advertising.,"A. The lawyer left his profession to become an MBA graduate thinking it was better. Guess what? He is still struggling to find a job.
B. It is better to use a map with directions than reading the instructions on how to arrive at the event.
C. Sam decided not to engage with Peter in a friendly manner anymore after he made fun of her about her insecurities.
D. The group managed to finish the project just in time and submitted the report two minutes before the deadline.",B,"#include <iostream>
#include <vector>
#include <algorithm>
#include <cmath>

using namespace std;

int main() {
    int n;
    cin >> n;
    vector<int> a(n);
    for (int i = 0; i < n; i++) {
        cin >> a[i];
    }

    sort(a.begin(), a.end());
    int m = unique(a.begin(), a.end()) - a.begin();
    cout << m << endl;

    return 0;
}"
60,It is better to use a map with directions than reading the instructions on how to arrive at the event.,"A. Andy opened the window blinds to see the sun rising. The dark room was brighly lit in a few hours.
B. Mary prefered to learn from the diagrams of the processes than from the notes describing them as they gave her a better idea.
C. The presentation was such a mess! The presenters tried to convey a lot of information in such a short time that there was no clarity.
D. When he finally started earning after years of struggle, Alex spent all his money on drinks and parties as he wanted to enjoy his life now.",B,"#149 - 150


151 - 152

153 - 154

155 - 156

157 - 158

159 - 160

161 - 162

163 - 164
165 - 166
167 - 168
169 - 170
171 - 172
173 - 174
175 - 176
177 - 178
179 - 180
181 - 182
183 - 184
185 - 186
187 - 188
189 - 190
191 - 192
193 - 194
195 - 196
197 - 198
199 - 200
201 - 202
203 - 204
205 - 206
207 - 208
209 - 210
211 - 212
21"
61,Mary prefered to learn from the diagrams of the processes than from the notes describing them as they gave her a better idea.,"A. The drawing shows me at one glance, what a book can only show me in many pages.
B. Philly won the game but the opponent was just as good and also came close to victory.
C. Andy played hooky from work for a week saying he was sick, now he is on very thin ice according to his boss.
D. The life of a celebrity looks like they have it all, but in fact they have more problems than anyone can possibly imagine.",A,#1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
62,"I would have preferred a house of my own rather than sharing, but beggars can't be choosers, I suppose.","A. I have decided to see the project through and I will do anything to get the work done.
B. While the president was immensely popular, he nevertheless had to step down at the conclusion of his term per the rules of the constitution.
C. The water is flowing from a large beaker to a smaller one through a narrow pipe.
D. After losing half of the soldiers, they had no other option but to use the tank to fight.",D,#14. The 20202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202
63,"That dress wasn't exactly what I would have picked for myself, but, hey, it was free, and I'm broke right now.","A. Jake might look confused all the time, but he's really extremely bright.
B. I would have preferred a house of my own rather than sharing, but beggars can't be choosers, I suppose.
C. The congressman became so involved in the wording of his bill that he did not realize that the bill could never pass.
D. Sarah wanted to book the honeymoon tickets before she had even been proposed to.",B,#1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
64,"I asked Joe to lend me his bicycle, and he sent me this old, rusty one which I had to use as I had no other option.","A. John is rich and everyone is envious of his wealth. But he is also lonely as he has no one to share his life with.
B. Don't trust everything on the social media. It appears that people are having the best time of their lives, but remember, it can be fake.
C. That dress wasn't exactly what I would have picked for myself, but, hey, it was free, and I'm broke right now.
D. For not submitting her homework on time, Amy falsely made up an excuse that her dog ate it but the professor decided to penalize her.",C,"C. That dress wasn't exactly what I would have picked for myself, but, hey, it was free, and I'm broke right now."
65,I wanted to go out for dinner but I had no money and had to eat the left-over rice from last night.,"A. It is not acceptable to do a bad thing just because someone else has done it.
B. Ramos decided to finish writing the novel over the weekend, so he went to the cabin where no one could disturb him.
C. Mary wanted a big dog house for the dogs but Peter couldn't afford to build her one so she made one from the carboard boxes.
D. I am afraid of walking on the streets at night but I will eventually do it one day once I start living alone.",C,"#2018-19


*2019-20


*2020-21


*2021-22


*2022-23


*2023-24

*204-25
*204-204-204-204-204-204-204-204-20-20-20-20-2-20-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-20-2-2-2-2-2-20-20-20-20-20-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-20-20-20-20-20-20-20-20-20-20-20-20-20-20-20-20-"
66,Mary wanted a big dog house for the dogs but Peter couldn't afford to build her one so she made one from the carboard boxes.,"A. They think they’ve won the contract but we’ve still got a couple of ideas to win it back.
B. Everyone likes me because I'm so quiet and obedient. The same cannot be said for my wild cousin Nathan, who always lands himself in trouble.
C. With no homework to do, I spent the weekend coming up with ways to annoy my brother.
D. That dress wasn't exactly what I would have picked for myself, but, hey, it was free, and I'm broke right now.",D,"#include <iostream>
#include <vector>
#include <algorithm>
#include <cmath>
#include <cstdio>
#include <cstdlib>
#include <cstring>
#include <cassert>
#include <climits>
#include <iostream>
#include <vector>
#include <algorithm>
#include <cmath>
#include <cstdio>
#include <cstdlib>
#include <cstring>
#include <cassert>
#include <climits>
#include <iostream>
#include <vector>
#include <algorithm>
#include <cmath>
#include <cstdio>
#include <cstdlib>
#include <cstring>
#include <cassert>
#include <climits>
#include <iostream>
#include <vector>
#include <algorithm>
#include <cmath>
#include <cstdio>
#include <cstdlib>
#include <cstring>
#include <cassert>
#include <climits>
#include <iostream>
#include <vector>
#include <algorithm>
#include <cmath>
#include <cstdio>
#include <cstdlib>
#include <cstring>
#include <c"
67,"While a bed would be nice, I'm fine with sleeping on the sofa in the living room for now.","A. Although many people dislike the color combination of orange and green, I believe it to be one of the best.
B. In this part of town, there are always guys trying to deceitfully pass off cheap watches as authentic Rolexes.
C. There is no point in regretting your approach after you've had the interview. Move on to the next one.
D. I asked Joe to lend me his bicycle, and he sent me this old, rusty one which I had to use as I had no other option.",D,#1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
68,"By that time, my friend was broke, so he had to sell his house.","A. Mary wanted a big dog house for the dogs but Peter couldn't afford to build her one so she made one from the carboard boxes.
B. Lisa knew that Mark borrowed her book without asking, but she doesn't mention this to him.
C. You may not like your job, but don't quit merely on the hope of finding a better one.
D. She thinks he is the most attractive man in the world, even though others perceive him as ordinary.",A,"Tags:











































































































































t
t

t

t
t

t
t
t
t
ttt


t

t
t
t
t
t
ttttt
a
tt
tttttttttttt


ttttttttttttttttttt
tt
tttt
tt
tttt
t
t
tttt
ttttt
the thettttttt
tt
t
tttt
tt
ttttt
tt
tt
ttttt"
69,"After losing half of the soldiers, they had no other option but to use the tank to fight.","A. It was a fantastic vacation, but all good things come to an end.
B. I wish the TV show never ended. It was so good but unfortunately the writers thought to end it at a high point.
C. Claire always thought that Max was unkind and rude because of his edgy fashion sense. But once she learned how kind and sensitive he was, she was surprised.
D. I asked Joe to lend me his bicycle, and he sent me this old, rusty one which I had to use as I had no other option.",D,#1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
70,"As they say, every cloud has a silver lining. If we hadn't missed the plane, we would never have met you.","A. The painter did not have the yellow color with him so had to paint with red, making his painting famous for its unconventional choice.
B. We all begin our lives as a baby and slowly learn and grow.
C. I can see that you are beside yourself with joy at being selected for the job, congratulations.
D. He spoke about his guitar skills poorly, but when he played, his hard work showed through the music he produced.",A,"#include <iostream>
#include <vector>
#include <algorithm>
#include <cmath>
#include <cstdlib>
#include <cstring>
#include <cstdio>
#include <cstring>
#include <cstdlib>
#include <cmath>
#include <ctime>
#include <iostream>
#include <ioman>
#include <string>
#include <vector>
#include <map>
#include <set>
#include <queue>
#include <stack>
#include <bitset>
#include <cassert>
#include <climits>
#include <cctype>
#include <cstdint>
#include <cstring>
#include <cmath>
#include <iostream>
#include <ioman>
#include <sstream>
#include <vector>
#include <list>
#include <algorithm>
#include <unordered_map>
#include <unordered_set>
#include <functional>
#include <utility>
#include <chrono>
#include <ratio>
#include <thread>
#include <stack>
#include <queue>
#include <future>
#include <memory_resource>
#include <system_"
71,"Had she brought the chicken for the birthday party as planned, we wouldn't have got the chance to taste the delicious pasta she made.","A. By that time, my friend was broke, so he had to sell his house.
B. Although Larry looked forward to meeting his favorite author at the event, he had yet to receive an invite.
C. Even though I lost everything in the fire, I ended up moving to Arkansas where I won the state lottery.
D. She thought her neighbor's home was more attractive than her own when she turned to look at it. But she had no idea that it was more difficult to keep up.",C,"#include <iostream>
#include <vector>
#include <algorithm>
#include <cmath>

using namespace std;

int main() {
    int n;
    cin >> n;
    vector<int> a(n);
    for (int i = 0; i < n; i++) {
        cin >> a[i];
    }

    sort(a.begin(), a.end());
    int m = 0;
    for (int i = 0; i < n; i++) {
        m = max(m, a[i]);
    }

    int ans = 0;
    for (int i = 0; i < n; i++) {
        ans = max(ans, a[i] - m + 1);
    }

    cout << ans << endl;
    return 0;
}"
72,It is good that you didn't get to go to the party as I heard the neighbors called the police and everyone got in trouble.,"A. Rory could see the happiness on her mother's face when her brother called after ages.
B. The life of a celebrity looks like they have it all, but in fact they have more problems than anyone can possibly imagine.
C. The job was finally his after the last interview that went well.
D. As they say, every cloud has a silver lining. If we hadn't missed the plane, we would never have met you.",D,"# 11

The first time I saw him, he was sitting on a bench in the park, reading a book. I was walking my dog, and I couldn't help but notice him. He was so handsome, with his dark hair and green eyes. I couldn't help but stare. He looked up and caught me staring, and I quickly looked away, feeling embarrassed. But I couldn't help but wonder who he was.

The next day, I saw him again, this time at the local coffee shop. I was sitting outside, enjoying a cup of coffee, and he was sitting at a table nearby, writing in a notebook. I couldn't help but notice him again. He looked so focused and intense, and I found myself wondering what he was writing.
I decided to muster up the courage to talk to him. I walked over to his table and introduced myself. ""Hi, I'm Lily. I couldn't help but notice you the other day at the park. I hope you don't mind me intruding.""
He looked up from his notebook and smiled. ""Hi, Lily. I'm James. I don't mind at all. It's nice to meet you.""
We started talking, and I found out that he was a writer, working on his first novel. I was impressed, and we"
73,But if you look at the bright side you got to learn so much from the experience.,"A. I think it’s better to compromise with your neighbour now instead of letting tensions simmer and allowing the problem to snowball.
B. Please don’t bother me today with any calls, I have bigger fish to fry.
C. Hearing the startup give its business pitch was more informative than any of their marketing and advertising.
D. Even though I lost everything in the fire, I ended up moving to Arkansas where I won the state lottery.",D,"#include <iostream>
#include <cstdlib>
#include <cstring>
#include <cassert>
#include <vector>
#include <algorithm>
#include <chrono>
#include <thread>
#include <mutex>
#include <condition_variable>
#include <functional>
#include <string>
#include <cmath>

#include <complex>
#include <iostream>
#include <iomanip>
#include <cstdlib>
#include <cstring>
#include <cassert>
#include <vector>
#include <algorithm>
#include <chrono>
#include <chrono>
#include <chrono>
#include <cmath>
#include <complex>
#include <cstdlib>
#include <iostream>
#include <iomanip>
#include <cstring>
#include <cassert>
#include <chrono>
#include <chrono>
#include <cstdlib>
#include <cstring>
#include <cassert>
#include <vector>
#include <algorithm>
#include <chrono>
#include <thread>
#include <mutex>
#include <condition_variable>
#include <functional>
#include <"
74,"Even though I lost everything in the fire, I ended up moving to Arkansas where I won the state lottery.","A. By that time, my friend was broke, so he had to sell his house.
B. It is good that you didn't get to go to the party as I heard the neighbors called the police and everyone got in trouble.
C. Sally was adamant and stubborn about her religious beliefs and went through with the ceremony with full conviction.
D. Philly won the game but the opponent was just as good and also came close to victory.",B,"#include <iostream>
#include <vector>
#include <algorithm>
#include <cmath>
#include <cstdint>
#include <chrono>
#include <thread>
#include <unordered_map>
#include <unordered_set>
#include <string>
#include <vector>
#include <algorithm>
#include <cmath>
#include <cstdint>
#include <chrono>
#include <thread>
#include <unordered_map>
#include <unordered_set>
#include <string>

#include <vector>
#include <algorithm>
#include <cmath>
#include <cstdint>
#include <chrono>
#include <thread>
#include <unordered_map>
#include <unordered_set>
#include <string>
#include <vector>
#include <algorithm>
#include <cmath>
#include <cstdint>
#include <chrono>
#include <thread>
#include <unordered_map>
#include <unordered_set>
#include <string>
#include <vector>
#include <algorithm>
#include <cmath>
#include <cstdint>
#include <chrono>
#include"
75,"The painter did not have the yellow color with him so had to paint with red, making his painting famous for its unconventional choice.","A. It would have been okay if you had discussed the problem right then and there. Now, it's too late and a lot of work is required to rectify this.
B. John is rich and everyone is envious of his wealth. But he is also lonely as he has no one to share his life with.
C. As they say, every cloud has a silver lining. If we hadn't missed the plane, we would never have met you.
D. The process of quiting smoking starts with a desire to quit smoking.",C,C.
76,A journey of a thousand miles begins with a single step.,"A. Rory could see the happiness on her mother's face when her brother called after ages.
B. The chef picks out a dish from his list of simpler recipies for the less adventurous customer.
C. After years of working as a lawyer, Smith decided to quit and open a youtube channel for his singing videos.
D. As someone with social anxiety, joining the debate club many years ago led me to become a powerful and persuasive public speaker.",D,#1551555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555
77,We all begin our lives as a baby and slowly learn and grow.,"A. Her atheltic career started with her first visit to the gym. She never looked back and now is a world class athelete.
B. Listen, losing weight is easier said than done, many people lack commitment.
C. People in the village say that the house is haunted by the ghost of the lady that lived here many years back. So, my father decides to wait to buy it so he can take more opinions from different people.
D. The father told the son that it was his way or the highway when the son came back home drunk.",A,"#include <iostream>
#include <vector>
#include <algorithm>
#include <cmath>

using namespace std;

int main() {
    int n;
    cin >> n;
    vector<int> a(n);
    for (int i = 0; i < n; i++) {
        cin >> a[i];
    }

    sort(a.begin(), a.end());

    int target = *max_element(a.begin(), a.end());
    int index = lower_bound(a.begin(), a.end(), target) - a.begin();

    cout << index + 1 << endl;

    return 0;
}"
78,"By writing simple code first, one can eventually master the art of coding complex algorithms.","A. Your 20s are the best time of your life, enjoy it while it lasts.
B. Many people fail to understand the beauty of mathematics. But to me, it is the most meaningful subject.
C. As someone with social anxiety, joining the debate club many years ago led me to become a powerful and persuasive public speaker.
D. I wish the TV show never ended. It was so good but unfortunately the writers thought to end it at a high point.",C,#1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
79,Her atheltic career started with her first visit to the gym. She never looked back and now is a world class athelete.,"A. While people believed it was impossible to escape from the secret police, Peter somehow managed to do so successfully, albeit a bit close for comfort.
B. A journey of a thousand miles begins with a single step.
C. Although I'm pretty familiar with this part of the woods and don't need a map, I still brought one with me in case I got lost during the hike.
D. Frank finally had a good sleep in his childhood bed when he returned to the familiarity of his home country after years of working in faraway lands.",B,C.
80,The process of quiting smoking starts with a desire to quit smoking.,"A. Her atheltic career started with her first visit to the gym. She never looked back and now is a world class athelete.
B. He was depending heavily on the success of his venture, but when it failed, he was ruined. He realized that he should have had other backup plans.
C. A large suburban community has developed outside the city center over the past few decades.
D. By that time, my friend was broke, so he had to sell his house.",A,#1234567891011111111211111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111t111t1tt111tt11ttt
81,"As someone with social anxiety, joining the debate club many years ago led me to become a powerful and persuasive public speaker.","A. Her atheltic career started with her first visit to the gym. She never looked back and now is a world class athelete.
B. If the workers cannot work for 20 hours a week, they can quit.
C. That dress wasn't exactly what I would have picked for myself, but, hey, it was free, and I'm broke right now.
D. Everyone likes me because I'm so quiet and obedient. The same cannot be said for my wild cousin Nathan, who always lands himself in trouble.",A,"#include <iostream>
#include <cstdlib>
#include <cstring>
#include <cmath>
#include <algorithm>
#include <vector>
#include <queue>
#include <stack>
#include <bitset>
#include <set>
#include <map>
#include <sstream>
#include <list>
#include <numeric>
#include <functional>
#include <limits>
#include <climits>
#include <cctype>
#include <cassert>
#include <iomanip>
#include <iostream>
#include <iomanip>
#include <vector>
#include <string>
#include <cmath>
#include <map>
#include <set>
#include <unordered_map>
#include <unordered_set>
#include <stack>
#include <queue>
#include <deque>
#include <bitset>
#include <algorithm>
#include <functional>
#include <numeric>
#include <utility>
#include <cstdio>
#include <cstdlib>
#include <cstring>
#include <cstdint>
#include <cassert>
#include <cstdarg>
#include <cstd"
82,People work their hardest to attain something only when it is necessary for them.,"A. A large suburban community has developed outside the city center over the past few decades.
B. As someone with social anxiety, joining the debate club many years ago led me to become a powerful and persuasive public speaker.
C. Better to buy the sweets we are accustomed to than to try the new ones that might taste better.
D. Normally I try to maintain a good work-life balance, but I worked all of last week non stop because I had 5 deadlines and I couldn't miss any of them.",D,#1001010110101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010101010
